date,temp_max,temp_min,temp_avg,precipitation,rain,snowfall,wind_max,temp_avg_lag1,temp_max_lag1,temp_min_lag1,temp_avg_lag2,temp_max_lag2,temp_min_lag2,temp_avg_lag3,temp_max_lag3,temp_min_lag3,temp_avg_lag7,temp_max_lag7,temp_min_lag7,temp_avg_ma3,temp_avg_std3,temp_max_rolling3,temp_min_rolling3,temp_avg_ma7,temp_avg_std7,temp_max_rolling7,temp_min_rolling7,temp_avg_ma14,temp_avg_std14,temp_max_rolling14,temp_min_rolling14,temp_avg_ma30,temp_avg_std30,temp_max_rolling30,temp_min_rolling30,temp_range,temp_range_lag1,temp_range_ma7,temp_avg_change,temp_avg_change_pct,temp_max_change,temp_min_change,sin_day,cos_day,month,sin_month,cos_month,week_of_year,season,temp_dev_from_ma7,temp_dev_from_ma30,is_extreme_heat,is_extreme_cold,target_temp_avg,target_temp_avg_smooth
2023-08-01,26.9,16.9,21.8,0.0,0.0,0.0,18.9,22.6,29.4,15.4,21.8,26.2,17.6,27.6,33.8,21.7,23.0,28.6,19.1,22.066666666666663,0.46188021535225393,29.4,15.4,24.657142857142855,2.7318230438403197,34.1,15.4,24.157142857142862,1.9680972012085711,34.1,15.4,24.65333333333333,1.5738670437062101,34.1,15.4,10.0,13.999999999999998,11.728571428571428,-0.8000000000000007,-3.539823008849563,-2.5,1.4999999999999982,-0.4990686026885319,-0.8665624788845385,8,-0.8660254037844385,-0.5000000000000004,31,2,-2.857142857142854,-2.853333333333328,0,0,21.8,24.657142857142855
2023-08-02,27.6,14.4,20.9,0.0,0.0,0.0,16.9,21.8,26.9,16.9,22.6,29.4,15.4,21.8,26.2,17.6,24.0,30.0,17.0,21.766666666666666,0.8504900548118484,29.4,14.4,24.214285714285715,3.0846007691047745,34.1,14.4,24.021428571428572,2.1279020261669634,34.1,14.4,24.503333333333334,1.7088982805695316,34.1,14.4,13.200000000000001,10.0,11.757142857142856,-0.9000000000000021,-4.128440366972486,0.7000000000000028,-2.4999999999999982,-0.5139010013093103,-0.8578494977869301,8,-0.8660254037844385,-0.5000000000000004,31,2,-3.3142857142857167,-3.6033333333333353,0,0,20.9,24.214285714285715
2023-08-03,26.2,15.5,21.5,0.9,0.9,0.0,30.0,20.9,27.6,14.4,21.8,26.9,16.9,22.6,29.4,15.4,27.2,33.8,22.2,21.399999999999995,0.4582575694961772,27.6,14.4,23.400000000000002,2.91261623516268,34.1,14.4,23.835714285714285,2.2314559382596064,34.1,14.4,24.39666666666667,1.7939521643054663,34.1,14.4,10.7,13.200000000000001,11.628571428571428,0.6000000000000014,2.8708133971292016,-1.4000000000000021,1.0999999999999996,-0.5285813283559292,-0.8488826652214553,8,-0.8660254037844385,-0.5000000000000004,31,2,-1.9000000000000021,-2.8966666666666683,0,0,21.5,23.400000000000002
2023-08-04,27.4,18.3,23.0,0.9,0.9,0.0,21.3,21.5,26.2,15.5,20.9,27.6,14.4,21.8,26.9,16.9,27.6,34.1,21.3,21.799999999999997,1.0816653826394396,27.6,14.4,22.742857142857144,2.250819956413747,33.8,14.4,23.75,2.239419567655527,34.1,14.4,24.290000000000003,1.7780946796094284,34.1,14.4,9.099999999999998,10.7,11.099999999999998,1.5,6.976744186046502,1.1999999999999993,2.8000000000000007,-0.5431052396834317,-0.8396646346181327,8,-0.8660254037844385,-0.5000000000000004,31,2,0.25714285714285623,-1.2900000000000027,0,0,23.0,22.742857142857144
2023-08-05,30.6,18.2,24.5,0.2,0.2,0.0,10.5,23.0,27.4,18.3,21.5,26.2,15.5,20.9,27.6,14.4,27.6,33.8,21.7,23.0,1.5000000000001572,30.6,15.5,22.300000000000004,1.1916375287812635,30.6,14.4,23.82857142857143,2.2454838681665605,34.1,14.4,24.24666666666667,1.7557262635854898,34.1,14.4,12.400000000000002,9.099999999999998,11.142857142857142,1.5,6.521739130434789,3.200000000000003,-0.10000000000000142,-0.5574684374327892,-0.8301981337405212,8,-0.8660254037844385,-0.5000000000000004,31,2,2.1999999999999957,0.2533333333333303,0,0,24.5,22.300000000000004
2023-08-06,29.8,18.0,24.1,0.0,0.0,0.0,21.8,24.5,30.6,18.2,23.0,27.4,18.3,21.5,26.2,15.5,21.8,26.2,17.6,23.866666666666664,0.7767453465156829,30.6,18.0,22.62857142857143,1.3387983240133148,30.6,14.4,23.84285714285715,2.2466091665555012,34.1,14.4,24.209999999999997,1.7465927421401763,34.1,14.4,11.8,12.400000000000002,11.6,-0.3999999999999986,-1.6326530612244872,-0.8000000000000007,-0.1999999999999993,-0.5716666713027052,-0.8204859638785327,8,-0.8660254037844385,-0.5000000000000004,31,2,1.4714285714285715,-0.10999999999999588,0,0,24.1,22.62857142857143
2023-08-07,27.6,21.9,24.1,37.9,37.9,0.0,31.2,24.1,29.8,18.0,24.5,30.6,18.2,23.0,27.4,18.3,22.6,29.4,15.4,24.23333333333333,0.23094010767675677,30.6,18.0,22.84285714285715,1.448973363980067,30.6,14.4,23.835714285714285,2.245545040178661,34.1,14.4,24.17,1.7344680194068205,34.1,14.4,5.700000000000003,11.8,10.414285714285715,0.0,0.0,-2.1999999999999993,3.8999999999999986,-0.5856957398073508,-0.8105309990194823,8,-0.8660254037844385,-0.5000000000000004,32,2,1.2571428571428527,-0.07000000000000028,0,0,24.1,22.84285714285715
2023-08-08,27.0,21.5,23.7,15.2,15.2,0.0,30.6,24.1,27.6,21.9,24.1,29.8,18.0,24.5,30.6,18.2,21.8,26.9,16.9,23.966666666666665,0.23094010767678394,29.8,18.0,23.114285714285717,1.3981280001351093,30.6,14.4,23.885714285714283,2.233264992666786,34.1,14.4,24.19,1.7251386750855864,34.1,14.4,5.5,5.700000000000003,9.771428571428572,-0.40000000000000213,-1.6597510373444035,-0.6000000000000014,-0.3999999999999986,-0.5995514915196489,-0.8003361849976323,8,-0.8660254037844385,-0.5000000000000004,32,2,0.5857142857142819,-0.490000000000002,0,0,23.7,23.114285714285717
2023-08-09,29.4,19.6,24.3,0.1,0.1,0.0,22.4,23.7,27.0,21.5,24.1,27.6,21.9,24.1,29.8,18.0,20.9,27.6,14.4,24.03333333333333,0.30550504633109,29.4,19.6,23.599999999999998,1.0472185381602783,30.6,15.5,23.907142857142855,2.2358836785875673,34.1,14.4,24.19333333333333,1.7252552701344306,34.1,14.4,9.799999999999997,5.5,9.285714285714286,0.6000000000000014,2.5316455696202667,2.3999999999999986,-1.8999999999999986,-0.6132298262997502,-0.7899045386224707,8,-0.8660254037844385,-0.5000000000000004,32,2,0.7000000000000028,0.10666666666666913,0,0,24.3,23.599999999999998
2023-08-10,25.4,18.7,21.9,11.9,11.9,0.0,14.9,24.3,29.4,19.6,23.7,27.0,21.5,24.1,27.6,21.9,21.5,26.2,15.5,23.299999999999997,1.2489995996798648,29.4,18.7,23.657142857142855,0.9162553189606556,30.6,18.0,23.528571428571432,2.0786195757419965,34.1,14.4,24.096666666666668,1.7707359337650073,34.1,14.4,6.699999999999999,9.799999999999997,8.714285714285714,-2.400000000000002,-9.876543209876553,-4.0,-0.9000000000000021,-0.6267266965083301,-0.7792391467859886,8,-0.8660254037844385,-0.5000000000000004,32,2,-1.7571428571428562,-2.196666666666669,0,0,21.9,23.657142857142855
2023-08-11,29.1,18.0,23.3,0.1,0.1,0.0,20.2,21.9,25.4,18.7,24.3,29.4,19.6,23.7,27.0,21.5,23.0,27.4,18.3,23.16666666666666,1.2055427546685362,29.4,18.0,23.7,0.8869423130432716,30.6,18.0,23.22142857142857,1.7169644821502765,33.8,14.4,23.983333333333334,1.7059901227295473,34.1,14.4,11.100000000000001,6.699999999999999,9.000000000000002,1.4000000000000021,6.392694063926951,3.700000000000003,-0.6999999999999993,-0.6400381082043503,-0.7683431655492202,8,-0.8660254037844385,-0.5000000000000004,32,2,-0.3999999999999986,-0.6833333333333336,0,0,23.3,23.7
2023-08-12,28.0,17.0,22.7,8.6,8.6,0.0,16.6,23.3,29.1,18.0,21.9,25.4,18.7,24.3,29.4,19.6,24.5,30.6,18.2,22.63333333333333,0.7023769168571998,29.1,17.0,23.442857142857143,0.8772250620699897,29.8,17.0,22.871428571428574,1.1671322984976389,30.6,14.4,23.846666666666668,1.6353283616983227,34.1,14.4,11.0,11.100000000000001,8.8,-0.6000000000000014,-2.5751072961373467,-1.1000000000000014,-1.0,-0.65316012232693,-0.7572198192083127,8,-0.8660254037844385,-0.5000000000000004,32,2,-0.7428571428571438,-1.1466666666666683,0,0,22.7,23.442857142857143
2023-08-13,30.6,21.4,25.3,2.9,2.9,0.0,20.8,22.7,28.0,17.0,23.3,29.1,18.0,21.9,25.4,18.7,24.1,29.8,18.0,23.766666666666666,1.3613718571109727,30.6,17.0,23.614285714285717,1.1126972805283217,30.6,17.0,23.12142857142857,1.288516482344433,30.6,14.4,23.88,1.6549611934194541,34.1,14.4,9.200000000000003,11.0,8.428571428571429,2.6000000000000014,11.45374449339207,2.6000000000000014,4.399999999999999,-0.666088855860977,-0.7458723993404063,8,-0.8660254037844385,-0.5000000000000004,32,2,1.6857142857142833,1.4200000000000017,0,0,25.3,23.614285714285717
2023-08-14,30.8,18.6,24.5,1.3,1.3,0.0,20.5,25.3,30.6,21.4,22.7,28.0,17.0,23.3,29.1,18.0,24.1,27.6,21.9,24.166666666666668,1.3316656236960396,30.8,17.0,23.671428571428574,1.1513966674062286,30.8,17.0,23.257142857142856,1.3288018233404157,30.8,14.4,23.87,1.650109714220762,34.1,14.4,12.2,9.200000000000003,9.357142857142858,-0.8000000000000007,-3.1620553359683834,0.1999999999999993,-2.799999999999997,-0.6788204829862355,-0.734304263829602,8,-0.8660254037844385,-0.5000000000000004,33,2,0.8285714285714256,0.629999999999999,0,0,24.5,23.671428571428574
2023-08-15,26.9,21.1,23.8,20.3,20.3,0.0,17.5,24.5,30.8,18.6,25.3,30.6,21.4,22.7,28.0,17.0,23.7,27.0,21.5,24.53333333333333,0.7505553499467865,30.8,18.6,23.685714285714287,1.1524301445619693,30.8,17.0,23.400000000000002,1.2661267405261734,30.8,14.4,23.87,1.650109714220762,34.1,14.4,5.799999999999997,12.2,9.4,-0.6999999999999993,-2.857142857142858,-3.900000000000002,2.5,-0.6913512362094071,-0.722518835873311,8,-0.8660254037844385,-0.5000000000000004,33,2,0.11428571428571388,-0.07000000000000028,0,0,23.8,23.685714285714287
